signal_strength,fiber_loss,temperature,traffic_load,power_status,equipment_health,humidity,fault
87,5.898520263525318,27,96,0,68,75,1
90,1.1903039728377958,25,79,0,61,68,1
30,5.402605060903961,51,68,0,50,52,1
89,4.036904206183521,27,39,1,57,43,1
99,5.686480727237097,22,24,0,68,65,1
18,1.9768301578536704,41,11,0,44,30,1
75,1.5313042491466546,51,12,1,79,44,1
88,2.2565884223435453,44,19,1,83,90,0
44,5.3185459020905865,47,68,1,89,55,1
97,2.8118329273898204,49,29,0,71,65,1
60,5.713706509220968,49,83,1,64,53,1
87,1.5298065580420799,25,25,0,69,68,1
46,1.4011988513182778,35,13,0,45,50,1
15,4.102593512932013,46,33,1,60,64,1
91,1.8208137994359865,29,65,0,82,57,1
95,0.8620135566550826,42,97,0,58,52,1
91,2.3180361483055587,39,58,1,45,47,1
60,1.670378049766927,45,15,1,62,85,0
75,2.536590111817834,54,18,0,87,35,1
26,1.2004148758605167,38,11,1,70,50,1
74,5.746199113116913,37,85,1,82,39,1
18,4.829728819683977,49,92,1,64,53,1
22,5.061317458930343,42,25,0,53,61,1
67,1.8569686176004432,38,19,1,80,63,0
39,5.154876325052552,34,57,1,96,80,1
40,3.5856251593985813,52,12,1,41,54,1
32,0.4347148873166482,43,30,1,53,67,1
72,1.0042424860551407,46,53,1,84,75,1
37,2.731179253227122,52,84,1,55,37,1
68,2.42333134305463,25,84,1,76,82,0
19,4.792143346128771,53,77,1,72,60,1
98,5.254649524491386,28,62,1,93,74,1
99,5.203089794153665,47,86,0,85,61,1
35,2.3142057933237945,32,20,1,84,43,0
86,3.85106986335404,54,43,0,99,32,1
26,3.032838347266727,53,10,1,76,92,1
49,5.3446235762593215,36,44,1,54,36,1
77,5.344934297783823,35,15,1,66,54,1
32,0.4178462704044056,51,27,0,69,53,1
44,3.475626881711233,38,82,1,51,41,0
84,3.070451153173152,44,32,1,75,32,0
85,4.6453137065690155,21,34,1,66,65,1
18,1.2552675584394215,20,51,0,68,47,1
88,4.200489969121436,23,95,0,92,57,1
54,4.457797236305696,23,26,1,57,90,1
46,0.2578014916597404,34,18,0,78,63,1
78,2.644482987990851,43,59,1,46,76,1
28,5.875784646011839,54,47,1,85,50,1
84,1.8735666277679428,41,50,0,87,84,1
82,5.3187399594203955,24,22,0,50,71,1
36,3.562651080407729,31,66,1,89,75,0
22,1.8496113064393902,49,27,1,63,83,1
66,5.032323799669241,20,19,0,88,59,1
69,5.944904079316317,40,88,0,41,51,1
21,4.477834367907635,45,91,1,98,82,1
18,0.46163413838347556,46,78,0,74,49,1
86,0.4092225475728063,24,45,0,52,54,1
93,3.00017768241081,21,14,0,49,64,1
86,0.13579486651241682,22,46,0,97,41,1
36,4.088095794375483,34,17,0,41,35,1
99,0.19618371101860302,21,29,1,49,93,1
72,5.8410838600928185,24,43,1,97,31,1
38,5.295731645507598,40,60,1,59,31,1
31,4.91073233073941,51,99,0,65,43,1
82,4.893231761314217,37,56,0,42,45,1
97,5.022813015403573,49,51,1,52,54,1
28,2.6621102881362746,23,88,1,72,47,1
47,4.77195428747418,45,34,0,91,80,1
48,2.2661868446857967,52,18,1,77,42,1
24,5.1054795441926615,27,46,1,75,65,1
63,3.7460006436824442,27,44,1,64,91,0
41,2.2142356473842755,51,99,0,99,41,1
55,4.4982916779016,44,61,1,63,65,1
70,1.5326632798535644,26,13,0,60,45,1
61,5.791517238774488,36,99,1,78,37,1
43,4.0219964219030935,21,20,0,80,49,1
82,2.4670922622589875,47,48,0,56,47,1
44,3.349296285829878,35,14,0,86,81,1
79,4.451652088782996,51,29,1,80,69,1
46,4.804200675937384,40,67,0,49,47,1
87,5.852256314437719,48,68,0,98,62,1
70,1.3328488968441718,26,32,1,52,56,0
58,3.076188194923702,48,46,0,52,84,1
18,0.6396004485068771,44,76,1,64,88,1
28,0.5854173360226076,38,60,0,50,51,1
96,0.7155624958687508,43,22,1,79,76,0
37,1.6310721373968118,23,42,0,58,66,1
89,4.208373929905849,34,94,0,48,83,1
35,5.180694389619617,40,29,0,61,74,1
47,2.6723741463674004,41,67,1,41,88,1
49,3.3756991016256284,42,91,1,46,39,1
34,1.317565309669968,37,69,0,41,45,1
78,4.767379133363907,26,97,0,81,43,1
80,5.341289267243817,41,42,0,65,93,1
32,2.965021225944939,29,15,1,51,86,1
98,1.049158216897902,49,57,0,55,90,1
74,0.13009975999091739,25,64,0,55,58,1
31,3.2648258204794187,54,83,0,44,93,1
73,3.0360514158086027,48,88,1,64,77,1
77,5.562270993752544,45,44,0,97,62,1
67,0.3152573791077761,30,41,0,56,46,1
37,0.9788140108098938,23,12,0,48,58,1
87,1.2663508615856265,28,25,0,45,76,1
77,3.3280353029589143,28,45,1,93,65,0
84,1.7799436998061267,45,85,1,50,73,0
13,1.3135062140855507,22,40,1,43,74,1
10,3.135051246880252,47,43,0,69,67,1
35,0.3398538509993645,54,14,1,64,63,1
42,5.853930056256393,38,84,0,48,66,1
90,5.1800098399191015,45,28,1,58,72,1
36,1.7045718580511284,41,23,1,69,56,0
51,2.083404061741478,53,71,1,45,72,1
78,1.5507992577095044,42,43,1,43,82,1
80,5.577554425044949,38,87,1,95,73,1
73,3.9538633148309286,46,23,0,43,87,1
34,3.1749549691040864,26,94,0,71,58,1
81,3.100737719898982,51,87,1,74,59,1
13,1.0789317490399748,28,77,0,54,85,1
21,5.779614243133409,52,92,1,87,57,1
67,5.496124885786485,22,45,1,57,44,1
20,5.7192842131400585,28,91,1,72,37,1
68,1.8165000223381524,46,96,1,70,72,1
45,2.9122263117557337,51,92,0,76,55,1
31,3.1616643851428976,32,37,0,62,82,1
74,2.9890805944095837,20,21,0,81,30,1
59,0.21321801772589605,41,74,1,66,85,0
13,5.015580852882598,21,28,0,93,41,1
81,4.504618514048881,45,62,0,79,45,1
98,2.9013094063974596,32,44,0,48,52,1
61,1.6776714028380155,27,73,0,63,79,1
52,3.8463637876014496,40,80,1,74,72,0
55,0.9159233734559317,50,16,1,76,31,1
13,5.983938500786131,34,14,0,97,49,1
22,0.8395062077129477,28,80,1,42,60,1
47,0.44488102486507075,44,62,1,72,86,0
54,3.713211534240637,43,63,1,61,59,0
34,2.8341282770027494,31,54,0,79,91,1
76,4.34210292361219,35,43,0,51,62,1
64,0.8550067635799932,30,65,0,62,51,1
48,2.2460997260679028,52,30,0,66,90,1
74,3.056096836579309,25,81,1,58,56,0
84,2.7372485939691615,47,32,0,52,66,1
11,3.5398980320192734,48,63,0,73,92,1
78,0.7003259827033792,34,96,1,43,38,1
95,3.0719752931291784,26,45,1,47,86,1
71,3.373124453038428,54,20,1,43,78,1
55,5.298030667165223,41,19,0,62,71,1
86,3.46934949347733,51,47,0,91,37,1
96,3.329043538681219,38,61,0,87,50,1
40,4.891259127178418,20,63,0,70,50,1
44,0.48348527464499835,23,11,0,74,44,1
54,3.9229767395852098,26,72,0,83,73,1
86,4.889646199366892,26,76,0,67,33,1
63,0.65811469429299,22,84,1,87,37,0
80,4.888277541992402,53,53,1,87,51,1
78,4.744219969666366,31,35,1,66,92,1
38,0.10556446148563176,23,33,1,79,79,0
81,1.5523270074118178,30,60,1,91,48,0
17,0.9924234844096542,37,53,1,79,81,1
63,3.116893248294987,21,46,1,95,55,0
16,5.492638985883487,40,23,0,47,78,1
92,3.6559679893533445,37,36,1,97,89,0
32,3.6506376829138882,31,16,1,47,49,1
41,0.8248069528800671,36,11,1,43,81,1
71,4.031637930982937,38,88,1,59,63,1
54,5.341091416961562,35,79,0,52,31,1
77,2.6331510078843716,38,95,0,90,63,1
39,4.122430688771144,21,78,1,85,55,1
48,1.8400935705776573,42,63,0,88,34,1
14,1.686505355606745,54,38,0,98,91,1
76,1.1920489517116981,29,60,0,98,92,1
31,1.5248661326858637,54,43,0,94,61,1
37,2.122274897095778,41,90,1,55,32,0
31,3.44369572941951,31,81,0,94,59,1
95,4.705862411818548,48,24,1,92,94,1
38,1.8084225488192427,32,25,0,55,53,1
52,1.0918585386832014,35,35,1,47,72,1
51,2.7536002066360403,45,27,0,91,67,1
69,4.758136683646157,34,45,0,63,48,1
86,2.397060988457755,25,16,1,40,48,1
80,5.488319445930175,43,38,0,73,46,1
83,1.5626966329313199,41,76,1,95,41,0
77,4.574051893859429,51,17,1,76,35,1
68,2.859774815405538,41,30,1,44,34,1
95,0.7320428663118909,36,16,0,98,86,1
93,1.758326676642749,20,41,0,87,53,1
93,5.163517639874485,40,57,1,99,64,1
15,0.13474056756703534,33,43,1,48,44,1
82,4.562415953973758,38,28,0,81,32,1
37,4.887298503309597,22,96,1,52,41,1
86,0.8070412430071333,47,93,1,88,54,1
40,5.776917861727539,38,33,0,54,44,1
48,5.246515375749937,39,73,0,59,31,1
59,1.1533346692294482,28,76,0,66,40,1
87,1.5245963706943948,50,87,1,65,76,1
95,4.92890168033348,27,35,1,88,53,1
46,3.3236020097965944,51,10,0,40,47,1
97,5.543151103019955,44,33,1,67,63,1
81,5.87693203200868,41,15,1,68,40,1
24,2.126302733555347,41,13,0,46,64,1
60,0.6721349404333629,25,67,0,43,87,1
79,4.250737833370774,32,38,0,86,31,1
32,5.546412149656768,28,82,0,84,61,1
34,1.0727797800478442,40,77,1,64,70,1
55,5.91377430666771,35,13,1,75,91,1
32,1.2556319681078356,36,88,0,62,89,1
19,0.6090260241213846,24,56,0,50,72,1
82,3.0246180764945403,25,97,0,79,89,1
86,4.852878403675473,39,31,0,98,57,1
41,2.19081352338783,39,39,1,64,90,0
60,2.057862424040551,34,99,1,72,74,1
50,1.2629567672768982,42,75,0,41,89,1
74,5.917867287434482,27,88,1,42,49,1
74,2.1170056267722774,44,59,1,78,51,0
49,4.03217674790919,25,37,0,56,53,1
27,0.8810481005377079,34,37,0,88,46,1
45,2.753564764151734,46,87,1,70,80,1
40,4.795367076086757,50,13,1,97,70,1
63,5.825016174602849,26,95,0,72,51,1
72,1.1462800464344032,52,98,0,84,42,1
10,0.6584361702118933,37,10,0,46,45,1
61,5.926270235366459,49,89,0,90,66,1
66,3.369678543655616,46,86,0,94,66,1
18,2.137983253978892,29,98,1,70,33,1
95,5.765642611980109,43,68,1,98,30,1
99,2.402115685834058,54,96,0,87,45,1
83,1.4688226284566501,49,57,1,71,40,1
65,4.84067127357767,22,55,0,58,58,1
56,1.9523904786215855,28,96,0,48,38,1
12,1.9996690749790038,35,27,0,65,84,1
11,2.725439376166439,53,46,0,74,73,1
63,4.188458093044975,20,70,1,66,44,1
46,5.0664051707271565,22,68,1,73,87,1
65,1.4344150880863866,24,15,0,74,56,1
40,2.2386767970414962,44,11,1,78,30,0
21,3.0273950125605937,31,20,0,61,43,1
67,0.25110342827093435,21,18,0,89,54,1
76,4.212922817044652,33,88,0,82,61,1
35,3.43920925225458,48,84,1,49,90,1
87,0.8880064491760793,47,80,1,51,44,1
21,0.8689348181828178,39,31,1,84,36,1
99,5.381574839394531,27,50,0,55,70,1
25,4.131537635791429,26,64,0,81,65,1
62,2.3895576132708256,30,58,0,56,46,1
81,2.094679798475571,36,13,1,84,59,0
58,1.9694341293595614,24,79,1,74,34,0
58,3.9624919069334346,20,16,0,47,30,1
16,1.1546157086185747,32,24,1,85,63,1
24,5.92586610299874,41,77,1,80,92,1
45,4.15362668735932,35,35,0,69,66,1
81,0.8500084686432754,50,41,0,60,76,1
83,0.9143778931528249,22,40,0,93,60,1
24,3.924930385810698,28,37,0,99,50,1
71,2.360728248306867,49,70,0,48,36,1
27,3.9937506416456827,53,94,0,47,44,1
55,4.362849597914796,54,18,0,60,77,1
70,3.2737283369872974,47,57,1,78,41,1
52,1.6136669879711212,34,37,1,40,60,1
53,3.3518506061493163,38,69,1,47,44,1
75,2.589005770649162,51,19,0,80,87,1
64,5.35298865495934,43,41,1,42,61,1
95,4.467246814000034,45,46,1,79,46,1
88,3.7520063996038395,35,68,0,52,38,1
48,0.3343652561906952,52,30,0,71,82,1
14,5.94200071847598,21,35,1,53,72,1
66,3.4410012635774527,35,66,1,61,55,0
24,1.6279679578931758,48,34,0,93,80,1
25,3.590001388133074,46,86,0,58,64,1
66,4.925586117185379,32,37,0,47,44,1
91,3.2774863980482207,21,16,0,64,90,1
34,4.683644642185475,52,40,1,76,61,1
31,2.53692265258509,39,55,1,57,58,1
40,3.580780439686263,30,63,0,60,72,1
43,2.5912764579522474,22,26,1,95,49,0
96,3.21399877036239,25,85,1,62,60,0
25,1.0883082075512727,44,27,0,45,94,1
79,3.6319881900322866,39,28,0,50,93,1
68,5.875811886444416,40,91,1,63,73,1
24,4.612417522166997,28,93,1,50,45,1
91,1.9882860002394802,47,65,1,69,71,1
22,5.196775874336426,37,14,1,95,82,1
33,5.38477763968007,29,87,0,70,43,1
22,1.1431570487647886,20,23,0,67,54,1
74,0.4134897786697279,23,16,0,92,77,1
45,3.4776080545543233,45,42,1,56,30,0
58,2.907709028918054,30,28,0,93,34,1
91,4.316648620903508,42,95,0,54,49,1
57,1.8290462618131729,23,78,0,93,41,1
52,2.3432504121293087,21,19,0,41,60,1
15,1.6567283755268736,20,96,0,58,45,1
90,1.823611149445441,28,65,0,69,74,1
77,0.1547953900551679,28,24,1,49,34,1
23,3.1134575470729255,39,12,0,75,69,1
39,2.891612071602317,32,94,1,79,66,0
93,2.1996609795378044,44,82,0,43,58,1
17,3.287122970128844,29,40,0,44,42,1
63,2.4113858329772913,36,80,1,55,75,0
75,2.6521109949057897,24,32,0,59,87,1
13,0.11170824590556916,32,57,1,82,93,1
83,0.4912115829751793,46,97,0,88,48,1
93,0.9891449042014522,32,68,1,56,47,0
69,1.185720850554387,52,84,1,47,48,1
62,2.7679362216772554,41,64,1,95,32,0
83,5.26197398072913,31,75,1,40,35,1
24,2.4955996900603434,38,89,1,48,80,1
10,3.800435443582985,41,96,1,79,55,1
31,0.2522371241387642,25,61,1,97,90,1
24,5.143588271887132,44,79,0,96,59,1
83,0.7674935165649865,23,11,1,91,45,0
93,1.7773046094623552,44,31,0,46,94,1
31,4.918741341363829,38,78,0,60,55,1
59,1.662777396950199,29,97,0,64,91,1
57,1.622198722924406,44,28,1,55,46,0
82,3.6576178865351623,37,13,0,45,85,1
60,5.429146000528931,29,76,1,74,64,1
26,1.360530862944836,22,43,0,78,35,1
92,3.7628279572684855,22,16,0,80,53,1
60,3.6411097824236003,53,82,1,77,87,1
46,3.991185412881539,26,10,0,83,85,1
58,5.685937812251967,44,58,1,65,80,1
68,1.0787026860501727,24,37,0,55,89,1
19,3.960708224127612,49,81,1,41,73,1
39,1.1760423661286028,39,55,1,71,61,0
94,1.9543771138272144,20,19,1,43,44,1
30,2.4007730479232947,35,56,0,85,78,1
43,5.028806105928131,34,98,0,80,90,1
82,0.41688917672974823,48,36,0,43,73,1
59,4.42854950340719,44,12,1,67,79,1
85,5.484292998163596,32,45,0,55,38,1
56,0.5675268549017735,34,98,1,83,48,1
94,4.765307095391685,52,25,1,50,62,1
93,0.7350892670019061,54,44,1,83,74,1
15,5.7808365243579125,25,30,1,72,74,1
59,4.910651806099746,52,54,1,46,66,1
72,4.2004076070943155,50,49,0,87,67,1
21,3.345350874940718,22,95,1,89,83,1
50,5.532823180564725,33,13,1,65,36,1
40,0.8025206694860353,20,40,1,86,80,0
11,0.8185268597489151,53,49,1,63,63,1
25,4.95268812686936,49,29,0,50,66,1
10,2.9456872816507307,25,85,1,65,43,1
13,5.085832691214057,29,39,1,71,88,1
56,2.404904162962702,52,67,1,65,36,1
74,2.765975292918275,33,65,0,51,88,1
61,2.0592641509183225,31,36,0,45,75,1
56,5.709355745097176,26,29,1,65,38,1
86,2.8432052636596965,24,94,1,91,43,0
59,4.555072727569523,42,63,1,73,80,1
54,4.20586201378751,46,13,0,70,75,1
51,1.487012967547315,32,77,0,58,68,1
93,5.492496064131646,24,65,0,91,54,1
65,3.3136243326852393,23,20,1,91,62,0
80,5.149255679341035,29,44,0,78,83,1
66,5.009908510656367,48,61,1,85,60,1
42,0.44615279281610054,32,45,0,45,40,1
37,3.7566594891377996,39,34,1,78,52,0
53,4.755008356555827,45,71,0,92,34,1
65,5.448339807666427,31,52,1,80,61,1
53,3.087144530665694,37,43,1,99,33,0
93,4.529204599974855,48,70,1,98,94,1
82,5.82081953780224,47,79,0,62,92,1
43,4.984270321226899,54,54,0,52,88,1
23,5.141096680780999,24,20,1,78,41,1
77,2.5029686378425486,21,38,1,68,34,0
38,0.6409631613707942,27,51,0,69,31,1
88,5.799568451235396,52,37,0,55,60,1
26,4.205329508831035,35,75,1,92,56,1
92,1.1098675470309836,42,44,0,97,42,1
18,5.84560994714461,35,51,0,67,67,1
36,4.3231378889647845,26,76,0,67,80,1
58,0.6331731302792583,42,75,0,78,82,1
88,1.107799434666574,50,85,0,65,85,1
46,5.205921294141932,35,15,0,82,69,1
37,5.727611686801592,54,50,1,45,35,1
59,2.252481135014848,54,37,1,71,79,1
64,2.538245137099037,21,55,1,79,45,0
13,2.433181830435421,46,23,1,63,56,1
94,5.028601552130111,38,32,1,86,47,1
28,2.774211204618122,23,85,1,46,83,1
46,2.314017584452056,45,37,0,44,79,1
13,3.76902490069104,22,83,1,97,66,1
46,2.9941444659233434,24,80,0,56,38,1
60,3.247198325578455,24,17,0,58,71,1
41,2.5013776802770824,52,90,0,50,68,1
54,2.8170337356776574,51,64,0,70,31,1
21,0.31225446190899886,34,50,0,42,46,1
50,5.562115696473049,43,38,1,67,51,1
65,0.28037927584124156,42,28,1,71,66,0
89,4.659593164199888,52,51,0,74,56,1
23,1.859785520356537,25,73,1,82,49,1
63,0.7623002952272199,33,50,1,63,75,0
72,3.697195797862526,50,76,0,78,90,1
74,4.27101463651666,45,15,1,73,43,1
67,3.81818965572752,23,55,1,76,64,0
30,3.4988941375389313,38,81,1,75,62,1
13,3.263500612816461,20,24,1,76,89,1
82,3.292246456443153,30,16,0,46,58,1
55,5.205984462862075,28,21,0,86,78,1
95,0.6319065488724998,27,74,1,61,67,0
21,1.0284756124352292,43,60,1,55,34,1
39,4.89464080446032,27,25,0,46,63,1
69,1.8879356091177768,40,37,1,55,30,0
80,4.652204779039512,24,85,0,58,94,1
90,2.1809060753269454,43,59,1,81,33,0
74,5.559919689368018,43,93,1,42,43,1
23,1.7598686594802255,53,29,0,90,35,1
53,2.6186885916787688,50,52,1,73,54,1
35,1.0371647228630194,47,62,0,98,93,1
25,4.033438735029198,50,80,0,48,69,1
16,2.476998514902191,21,34,1,75,57,1
41,5.653104672387662,46,64,1,84,68,1
98,0.1929132305762782,38,22,0,88,47,1
25,2.387143142040281,31,56,1,95,75,1
87,0.2394147291429315,28,27,0,42,51,1
98,2.0413450090672365,48,25,0,87,35,1
71,2.3434469171743117,48,62,0,65,38,1
39,1.6230047356421649,44,55,1,47,61,1
80,1.607633574244226,50,45,1,65,35,1
21,1.6343511812322433,45,92,0,88,65,1
76,1.6709136095168458,45,29,0,55,73,1
55,1.7654883671941444,31,41,0,61,69,1
92,5.122657819738433,42,84,1,85,71,1
52,0.3304189152020155,34,39,0,66,82,1
64,5.9345678076222965,28,92,1,57,92,1
54,1.7609866798650866,47,42,1,71,66,1
69,0.2648823181650922,43,22,0,62,92,1
80,1.1334391039222842,42,90,0,83,93,1
89,5.657011009342355,50,50,0,78,33,1
41,5.985388516996524,49,12,0,71,73,1
17,1.5558431011140172,50,14,0,72,64,1
86,1.43015068359785,32,35,0,97,64,1
71,5.032932542066565,26,16,1,88,60,1
84,5.493850296709215,49,27,0,59,67,1
29,3.9371307711222108,24,48,1,63,86,1
27,5.621339858994736,31,54,0,95,75,1
15,5.705073625350617,50,86,0,96,61,1
93,4.582160705297176,41,65,1,57,43,1
38,2.157379172722843,41,74,0,93,34,1
13,0.9818120677321296,20,44,1,46,30,1
80,3.1542683360873016,41,32,1,58,49,0
52,1.8086995498711749,27,29,1,96,51,0
93,0.7991608055003051,36,55,0,48,49,1
43,2.424579060600613,46,54,1,57,36,1
80,2.930617889412771,33,15,0,73,30,1
42,4.005718296332363,53,22,1,90,42,1
24,1.4047223042119277,52,32,0,73,43,1
95,5.224112743731548,24,67,0,96,36,1
49,1.1941065268938271,43,13,0,83,65,1
98,5.983655594306328,23,45,1,44,69,1
14,3.3855869965418126,40,71,0,60,36,1
87,0.9663699359705166,44,24,0,65,89,1
59,5.022922576782974,44,20,1,93,93,1
75,1.5970139289013934,39,62,1,80,71,0
98,1.2110468330141444,41,31,1,92,39,0
63,0.8952773496150815,51,39,1,60,44,1
89,3.350279240080515,53,27,0,70,61,1
55,5.288026264996772,38,59,0,52,85,1
89,5.39294961909952,20,83,1,99,49,1
20,4.735149647554691,36,78,0,91,79,1
58,3.530538825776541,41,42,0,72,80,1
32,3.226313774111344,36,65,0,50,86,1
64,2.3052532849782126,37,27,0,55,72,1
14,0.35999175212403756,30,67,0,79,45,1
73,5.035874261119013,32,63,1,64,83,1
44,5.996886224728177,27,80,0,95,75,1
78,5.532997313345323,51,98,1,87,30,1
63,5.604927461203522,20,30,0,82,46,1
12,2.066015897682909,31,96,1,68,53,1
15,0.6859044490542867,31,25,0,76,81,1
96,5.2423407864459985,54,22,1,87,39,1
65,4.606478262996107,26,22,1,75,77,1
11,2.4032069576378867,38,98,0,78,52,1
91,5.018107588470536,43,51,1,82,84,1
47,0.9185404836575702,25,90,0,82,40,1
65,3.9413967204772287,54,34,1,70,64,1
14,5.72496492544811,20,27,1,55,32,1
55,5.471468156271068,44,91,1,75,31,1
20,4.5890135200642765,26,62,0,49,32,1
74,1.6728384421545173,35,58,1,43,59,1
19,0.705125780720423,52,89,1,53,74,1
50,2.0159430647601972,20,36,1,95,81,0
53,3.742385288816323,42,83,0,51,62,1
99,1.9673848464887895,49,33,1,94,44,1
42,2.5373747140022265,26,33,0,65,76,1
65,2.481277030943037,54,74,0,57,44,1
21,2.0813776886396407,48,41,1,41,40,1
11,5.548364301975149,25,92,1,77,90,1
10,1.987720178512785,51,82,1,51,65,1
74,5.961810935577333,28,14,1,42,92,1
42,1.3350713980936362,39,31,1,82,46,0
95,5.248487571832088,39,63,0,48,46,1
85,4.420789116142189,47,65,1,52,42,1
45,4.045949915519935,49,33,1,67,54,1
30,2.7275545870183837,24,39,1,92,61,1
93,4.917864012002819,37,21,0,98,66,1
45,3.004091516960578,25,89,0,92,82,1
35,0.89968791059213,26,21,0,41,70,1
56,1.754933966416174,22,30,0,85,74,1
10,1.176333549142869,31,20,0,89,87,1
47,3.460719111670791,52,94,0,90,40,1
23,3.9668923967459397,43,11,1,62,67,1
99,2.0820145116678987,39,51,1,80,49,0
55,0.3331432492824592,45,34,1,64,32,0
51,3.986551906931531,23,84,1,66,86,0
16,0.465562622133448,50,26,0,73,35,1
64,5.797473639988547,44,93,1,81,42,1
65,5.334938680614418,49,99,0,63,33,1
85,5.002201497106436,36,65,0,69,54,1
72,2.268503461755593,50,73,1,73,81,1
33,4.495458112880277,33,62,0,44,94,1
92,0.370530648094364,52,24,0,76,50,1
82,0.628844676968473,33,92,1,92,90,0
13,3.0178222996370936,38,10,0,44,51,1
51,3.5619156134025687,36,98,1,53,72,1
79,4.625009199094186,52,50,1,47,36,1
37,1.8565140731415948,33,65,0,73,37,1
49,3.3013692286261236,48,41,0,48,92,1
60,0.4690011976511673,25,86,1,69,31,0
38,2.8781197023147356,43,28,1,43,43,1
51,4.060436642908801,47,49,1,64,60,1
78,5.938885396480327,22,59,1,48,43,1
14,4.630966289876709,23,30,0,48,44,1
50,5.973342171862607,51,91,1,76,43,1
70,3.037702211580746,28,17,0,53,80,1
64,2.654418616178928,31,28,1,79,37,0
37,5.021817532550818,53,67,1,98,75,1
50,2.828072070087554,52,30,0,57,50,1
18,4.561214889482737,42,64,0,96,39,1
38,5.9675680587374815,46,44,0,91,30,1
87,4.375115874104671,29,60,1,81,50,1
47,0.18438684830275348,35,94,1,49,87,1
71,1.1636717353685484,45,76,0,51,70,1
63,1.72998147171104,50,39,0,86,56,1
61,4.950599291498991,23,12,1,58,48,1
43,5.599586393150312,54,39,0,50,70,1
46,3.9332159992488602,53,55,1,88,64,1
58,0.6194193061717606,33,51,0,46,36,1
51,3.0471939499574963,20,70,1,67,47,0
23,5.168350071447657,33,13,0,47,42,1
91,2.2368953200853117,29,72,0,41,58,1
42,0.48511484331800847,53,57,1,52,30,1
96,4.699525987765505,33,36,0,95,58,1
26,3.9770062003510067,24,14,1,59,92,1
84,2.8551309399351354,21,62,0,59,90,1
41,5.11385616170557,23,59,0,99,45,1
88,5.1133024992363705,35,82,0,52,57,1
77,4.235660866173307,35,56,1,94,94,1
48,5.659677984009463,30,33,1,87,47,1
19,2.7782698372126204,23,21,1,60,73,1
96,4.400680506653004,25,91,0,72,69,1
33,5.001022466529072,27,11,0,45,49,1
67,3.8500070303896163,47,51,1,66,40,1
78,3.36335086417593,25,82,1,42,79,1
73,4.418789814820289,50,33,1,80,74,1
28,2.1915811812602644,30,68,1,45,37,1
17,2.261938654667251,35,15,0,97,66,1
80,5.862018585503209,51,78,0,64,86,1
49,0.8011425324235123,21,73,0,54,77,1
22,5.067783853419613,31,42,1,84,59,1
36,4.753600922888075,51,50,1,68,45,1
91,0.41954569691047305,31,33,1,94,39,0
97,4.25066401982477,49,80,1,88,38,1
11,0.6539122725842607,54,74,1,54,57,1
25,1.3419578223438668,38,49,0,87,80,1
23,5.753463766417183,20,17,0,44,59,1
26,2.2366882340281737,24,42,1,73,70,1
69,0.43513072181323753,36,44,0,68,76,1
79,3.175068877067992,45,33,1,57,87,0
26,1.317839180039533,48,72,1,42,73,1
54,2.6153422523968173,23,12,0,96,67,1
47,0.6997820178678144,31,77,0,70,32,1
73,0.6662164487574409,54,17,1,94,63,1
15,3.074443699801171,47,97,1,84,72,1
69,2.0816759335232433,42,19,1,74,40,0
58,1.0160948890015673,36,68,0,62,33,1
30,3.5241890850848523,42,95,0,97,32,1
32,0.46693352757118933,45,16,0,87,34,1
85,4.541159134697086,25,98,0,67,71,1
66,0.4028949574608719,29,68,1,77,78,0
73,5.825189188172665,50,60,1,55,83,1
38,4.440185843851709,32,37,1,60,41,1
